,name,address,link,details,n_students,neighborhood,type
5319,BS De Dromenvanger,Kasteellaan 40,/basisscholen/oudheusden/12142/bs-de-dromenvanger/,SamenwerkingBasisonderwijs143 leerlingen,143,Oudheusden,Basic School
5320,IKC Oudkarspel,Voorburggracht 425,/basisscholen/oudkarspel/26040/ikc-oudkarspel/,KatholiekBasisonderwijs249 leerlingen,249,Oudkarspel,Basic School
5321,VS De Sterrenzanger,Mercuriusstraat 13,/basisscholen/oudorp/23201/vs-de-sterrenzanger/,Algemeen bijzonderBasisonderwijs214 leerlingenVrijeschool,214,Oudorp,Basic School
5322,Rooms Katholieke Basisschool De Regenboog,Meidoornlaan 13,/basisscholen/oudorp/11767/rooms-katholieke-basisschool-de-regenboog/,KatholiekBasisonderwijs315 leerlingen,315,Oudorp,Basic School
5323,RK Basisschool Sint Anthonius,Burg Versluijsstraat 20,/basisscholen/oud-vossemeer/5279/rk-basisschool-sint-anthonius/,KatholiekBasisonderwijs71 leerlingen,71,Oud-Vossemeer,Basic School
5324,School met de Bijbel De Ark,Burg Versluijsstraat 14,/basisscholen/oud-vossemeer/9332/school-met-de-bijbel-de-ark/,Prot. christelijkBasisonderwijs46 leerlingen,46,Oud-Vossemeer,Basic School
5325,obs Die Heenetrecht,Burg Versluijsstraat 18,/basisscholen/oud-vossemeer/7307/obs-die-heenetrecht/,OpenbaarBasisonderwijs48 leerlingen,48,Oud-Vossemeer,Basic School
5326,Trijegeaster Honk,Jetze Veldstraweg 49,/basisscholen/ouwsterhaule/25846/trijegeaster-honk/,OpenbaarBasisonderwijs38 leerlingen,38,Ouwsterhaule,Basic School
5327,Rooms Katholieke Basisschool De Zilverberg,Koningin Julianastraat 6,/basisscholen/overasselt/5491/rooms-katholieke-basisschool-de-zilverberg/,KatholiekBasisonderwijs179 leerlingenJeelo,179,Overasselt,Basic School
5328,Basisschool De Wegwijzer,Haarweg 23,/basisscholen/overberg/6860/basisschool-de-wegwijzer/,Prot. christelijkBasisonderwijs83 leerlingen,83,Overberg,Basic School
5329,Brede School Overdinkel,Ds Pasmastraat 2,/basisscholen/overdinkel/4828/brede-school-overdinkel/,Prot. christelijkBasisonderwijs81 leerlingen,81,Overdinkel,Basic School
5330,Pax Christi,Hoofdstraat 68,/basisscholen/overdinkel/5546/pax-christi/,KatholiekBasisonderwijs160 leerlingen,160,Overdinkel,Basic School
5331,Het Kompas,Prins Hendrikstraat 1,/basisscholen/overdinkel/6638/het-kompas/,OpenbaarBasisonderwijs80 leerlingenDalton,80,Overdinkel,Basic School
5332,Sint Josef,Theobaldusweg 54,/basisscholen/overloon/11470/sint-josef/,KatholiekBasisonderwijs275 leerlingen,275,Overloon,Basic School
5333,Aloysiusschool,Zandvoorterpad 8,/basisscholen/overveen/5428/aloysiusschool/,KatholiekBasisonderwijs211 leerlingen,211,Overveen,Basic School
5334,Openbare Basisschool Julianaschool,Willem de Zwijgerlaan 120,/basisscholen/overveen/10391/openbare-basisschool-julianaschool/,OpenbaarBasisonderwijs405 leerlingen,405,Overveen,Basic School
5335,Koningin Wilhelminaschool,Dompvloedslaan 114,/basisscholen/overveen/8551/koningin-wilhelminaschool/,Prot. christelijkBasisonderwijs174 leerlingen,174,Overveen,Basic School
5336,Basisschool De Zandplaat,Mr Dr Messtraat 1,/basisscholen/ovezande/25692/basisschool-de-zandplaat/,KatholiekBasisonderwijs98 leerlingen,98,Ovezande,Basic School
5337,Basisschool 't Scathe,Schoolstraat 1,/basisscholen/pannerden/12090/basisschool-t-scathe/,KatholiekBasisonderwijs163 leerlingen,163,Pannerden,Basic School
5338,School voor Speciaal Basisonderwijs De Fontein,Schoutenring 32,/basisscholen/panningen/11598/school-voor-speciaal-basisonderwijs-de-fontein/,KatholiekSpeciaal basisonderwijs55 leerlingen,55,Panningen,Basic School
5339,OBS FavoRIET,Schoutenring 32,/basisscholen/panningen/11601/obs-favoriet/,OpenbaarBasisonderwijs286 leerlingen,286,Panningen,Basic School
5340,Basisschool De Groenling,Steenbakkersstraat 76,/basisscholen/panningen/7802/basisschool-de-groenling/,KatholiekBasisonderwijs226 leerlingen,226,Panningen,Basic School
5341,De Kameleon,Noordersingel 1,/basisscholen/papendrecht/6216/de-kameleon/,Algemeen bijzonderSpeciaal basisonderwijs161 leerlingen,161,Papendrecht,Basic School
5342,De Knotwilg,Moerbeihof 1,/basisscholen/papendrecht/6627/de-knotwilg/,OpenbaarBasisonderwijs285 leerlingen,285,Papendrecht,Basic School
5343,Daltonschool De Leilinde,Stellingmolen 186 -188,/basisscholen/papendrecht/6628/daltonschool-de-leilinde/,OpenbaarBasisonderwijs177 leerlingenDalton,177,Papendrecht,Basic School
5344,De Viermaster,Van der Palmpad 2,/basisscholen/papendrecht/6629/de-viermaster/,OpenbaarBasisonderwijs260 leerlingen,260,Papendrecht,Basic School
5345,OBS Anne Frank,Rozenstraat 36,/basisscholen/papendrecht/10560/obs-anne-frank/,OpenbaarBasisonderwijs203 leerlingen,203,Papendrecht,Basic School
5346,OBS 't Kofschip,Zuidkil 57,/basisscholen/papendrecht/6630/obs-t-kofschip/,OpenbaarBasisonderwijs214 leerlingen,214,Papendrecht,Basic School
5347,IKC De Wielen,P. Zandtstraat 1 -3,/basisscholen/papendrecht/21884/ikc-de-wielen/,OpenbaarBasisonderwijs92 leerlingen,92,Papendrecht,Basic School
5348,IKC Beatrix,Van der Palmstraat 8,/basisscholen/papendrecht/11492/ikc-beatrix/,Prot. christelijkBasisonderwijs371 leerlingen,371,Papendrecht,Basic School
5349,Prins Constantijn,Walmolen 2,/basisscholen/papendrecht/11493/prins-constantijn/,Prot. christelijkBasisonderwijs188 leerlingen,188,Papendrecht,Basic School
5350,Christelijk Kindcentrum Prins Floris,Moerbeihof 5,/basisscholen/papendrecht/7684/christelijk-kindcentrum-prins-floris/,Prot. christelijkBasisonderwijs426 leerlingen,426,Papendrecht,Basic School
5351,Oranje Nassau,Leeuwerikstraat 7,/basisscholen/papendrecht/7685/oranje-nassau/,Prot. christelijkBasisonderwijs199 leerlingen,199,Papendrecht,Basic School
5352,Augustinusschool,P.J. Troelstrastraat 98,/basisscholen/papendrecht/11844/augustinusschool/,Prot. christelijkBasisonderwijs152 leerlingen,152,Papendrecht,Basic School
5353,Christelijke Basisschool Paadwizer,Waubertstrjitte 18,/basisscholen/parrega/22663/christelijke-basisschool-paadwizer/,Prot. christelijkBasisonderwijs82 leerlingen,82,Parrega,Basic School
5354,Christelijk Kindcentrum Menso Altingschool,Brinkhovenlaan 3 B,/basisscholen/paterswolde/25197/christelijk-kindcentrum-menso-altingschool/,Prot. christelijkBasisonderwijs216 leerlingen,216,Paterswolde,Basic School
5355,Christelijke Basisschool t Kompas,Kokentun 14,/basisscholen/peazens/9319/christelijke-basisschool-t-kompas/,Prot. christelijkBasisonderwijs26 leerlingen,26,Peazens,Basic School
5356,Openbare Basisschool 't Spectrum,Hereweg 1 D,/basisscholen/peize/4593/openbare-basisschool-t-spectrum/,OpenbaarBasisonderwijs129 leerlingen,129,Peize,Basic School
5357,Openbare Dalton Basisschool De Eskampen,Boerakkerweg 2 A,/basisscholen/peize/5058/openbare-dalton-basisschool-de-eskampen/,OpenbaarBasisonderwijs314 leerlingenDalton,314,Peize,Basic School
5358,De Plataan,Polluxstraat 12,/basisscholen/pernis-rotterdam/7152/de-plataan/,OpenbaarBasisonderwijs127 leerlingen,127,Pernis Rotterdam,Basic School
5359,Christelijke Basisschool Het Waterschip,Burgemeester Beyenstraat 81,/basisscholen/pernis-rotterdam/23496/christelijke-basisschool-het-waterschip/,Prot. christelijkBasisonderwijs220 leerlingen,220,Pernis Rotterdam,Basic School
5360,School met de Bijbel De Akker,Hoogeveenseweg 28,/basisscholen/pesse/5857/school-met-de-bijbel-de-akker/,Prot. christelijkBasisonderwijs115 leerlingen,115,Pesse,Basic School
5361,obs de Posthoorn,Oostering 4,/basisscholen/pesse/7598/obs-de-posthoorn/,OpenbaarBasisonderwijs95 leerlingen,95,Pesse,Basic School
5362,Basisschool De Springschans,Schoolstraat 2,/basisscholen/petten/6278/basisschool-de-springschans/,OpenbaarBasisonderwijs111 leerlingen,111,Petten,Basic School
5363,Basisschool Laureyn,Mosselbank 22,/basisscholen/philippine/5474/basisschool-laureyn/,SamenwerkingBasisonderwijs95 leerlingen,95,Philippine,Basic School
5364,Protestants Christelijke Basisschool De Wegwijzer,Koningin Wilhelminastr 7,/basisscholen/piershil/9685/protestants-christelijke-basisschool-de-wegwijzer/,Prot. christelijkBasisonderwijs113 leerlingen,113,Piershil,Basic School
5365,IKC 't Kraaienest,Koningin Wilhelminastr 5,/basisscholen/piershil/6300/ikc-t-kraaienest/,OpenbaarBasisonderwijs44 leerlingen,44,Piershil,Basic School
5366,Montessori basisschool De Getijden,Frederiksoordweg 26 D,/basisscholen/pieterburen/8252/montessori-basisschool-de-getijden/,OpenbaarBasisonderwijs70 leerlingenMontessori,70,Pieterburen,Basic School
5367,Openbare Basisschool De Tweemaster,Blauwe Kiekedieflande 1,/basisscholen/pijnacker/10351/openbare-basisschool-de-tweemaster/,OpenbaarBasisonderwijs179 leerlingenDalton,179,Pijnacker,Basic School
5368,Openbare Basisschool De Bonte Tol,Gantellaan 5,/basisscholen/pijnacker/6389/openbare-basisschool-de-bonte-tol/,OpenbaarBasisonderwijs159 leerlingenIPC,159,Pijnacker,Basic School
5369,Casa tweetalige Montessorischool,Goudenregensingel 25 A,/basisscholen/pijnacker/7630/casa-tweetalige-montessorischool/,Algemeen bijzonderBasisonderwijs316 leerlingenMontessori,316,Pijnacker,Basic School
5370,Josephschool,Acacialaan 8,/basisscholen/pijnacker/12028/josephschool/,KatholiekBasisonderwijs176 leerlingen,176,Pijnacker,Basic School
5371,Mariaschool,Ru Parésingel 1,/basisscholen/pijnacker/8324/mariaschool/,KatholiekBasisonderwijs353 leerlingen,353,Pijnacker,Basic School
5372,Johannesschool,Bakenpad 1,/basisscholen/pijnacker/8325/johannesschool/,KatholiekBasisonderwijs211 leerlingen,211,Pijnacker,Basic School
5373,de Keizerskroon,Zilverreigerdreef 101,/basisscholen/pijnacker/8326/de-keizerskroon/,KatholiekBasisonderwijs566 leerlingenIPC,566,Pijnacker,Basic School
5374,Octantschool Vlinderboom,Zilverreigerdreef 103,/basisscholen/pijnacker/8423/octantschool-vlinderboom/,Prot. christelijkBasisonderwijs328 leerlingen,328,Pijnacker,Basic School
5375,Octantschool Schatkaart,Sportlaan 2B,/basisscholen/pijnacker/12148/octantschool-schatkaart/,Prot. christelijkBasisonderwijs111 leerlingen,111,Pijnacker,Basic School
5376,Octantschool Beatrix,Julianalaan 2,/basisscholen/pijnacker/12149/octantschool-beatrix/,Prot. christelijkBasisonderwijs341 leerlingen,341,Pijnacker,Basic School
5377,Octant SBO Prinsenhof,Zilverreigerdreef 105,/basisscholen/pijnacker/25175/octant-sbo-prinsenhof/,Prot. christelijkSpeciaal basisonderwijs132 leerlingen,132,Pijnacker,Basic School
5378,Octantschool Ackerweide,Gantellaan 7,/basisscholen/pijnacker/12150/octantschool-ackerweide/,Prot. christelijkBasisonderwijs340 leerlingenOntwikkelingsgericht Onderwijs,340,Pijnacker,Basic School
5379,Basisschool It Leech,Lammert Scheltesstraat 12,/basisscholen/pingjum/7388/basisschool-it-leech/,OpenbaarBasisonderwijs29 leerlingen,29,Pingjum,Basic School
5380,Juliana van Stolbergschool,Dorpsweg 2,/basisscholen/poederoijen/25607/juliana-van-stolbergschool/,Prot. christelijkBasisonderwijs189 leerlingen,189,Poederoijen,Basic School
5381,WSKO Basisschool De Nieuwe Weg,Bernardolaan 18,/basisscholen/poeldijk/8662/wsko-basisschool-de-nieuwe-weg/,KatholiekBasisonderwijs208 leerlingenOntwikkelingsgericht Onderwijs,208,Poeldijk,Basic School
5382,WSKO r-.k basisschool Verburch-hof,De Ruijtbaan 81,/basisscholen/poeldijk/8663/wsko-r-k-basisschool-verburch-hof/,KatholiekBasisonderwijs416 leerlingen,416,Poeldijk,Basic School
5383,Openbare Daltonschool Poeldijk,Bernardolaan 16,/basisscholen/poeldijk/21777/openbare-daltonschool-poeldijk/,OpenbaarBasisonderwijs93 leerlingenDalton,93,Poeldijk,Basic School
5384,CBS Eben Haëzer,Hr Willem van Egmondstr 1,/basisscholen/polsbroek/23849/cbs-eben-haezer/,Prot. christelijkBasisonderwijs116 leerlingen,116,Polsbroek,Basic School
5385,Christelijke Basisschool Samuël,Noordzijdseweg 221 A,/basisscholen/polsbroek/23989/christelijke-basisschool-samuel/,Prot. christelijkBasisonderwijs33 leerlingen,33,Polsbroek,Basic School
5386,Openbare Basisschool Valckesteyn,Emmastraat 46 -44,/basisscholen/poortugaal/6324/openbare-basisschool-valckesteyn/,OpenbaarBasisonderwijs206 leerlingen,206,Poortugaal,Basic School
5387,OBS Valckesteyn-Noord,Jan van Almondestraat 89,/basisscholen/poortugaal/26844/obs-valckesteyn-noord/,OpenbaarBasisonderwijs80 leerlingen,80,Poortugaal,Basic School
5388,CBS De Parel,Sleedoorn 40,/basisscholen/poortugaal/7927/cbs-de-parel/,Prot. christelijkBasisonderwijs248 leerlingen,248,Poortugaal,Basic School
5389,Jenaplanschool met de Bijbel,Schoolstraat 6,/basisscholen/poortvliet/9333/jenaplanschool-met-de-bijbel/,Prot. christelijkBasisonderwijs99 leerlingenJenaplan,99,Poortvliet,Basic School
5390,Openbare basisschool De Eevliet,Julianastraat 1,/basisscholen/poortvliet/7304/openbare-basisschool-de-eevliet/,OpenbaarBasisonderwijs45 leerlingen,45,Poortvliet,Basic School
5391,Basisschool De Draaiende Wieken,Streekelsweg 6,/basisscholen/posterholt/10409/basisschool-de-draaiende-wieken/,KatholiekBasisonderwijs251 leerlingen,251,Posterholt,Basic School
5392,Kbs De Griffioen,Schoolstraat 45,/basisscholen/prinsenbeek/10100/kbs-de-griffioen/,KatholiekBasisonderwijs467 leerlingen,467,Prinsenbeek,Basic School
5393,Kindcentrum De Horizon,Kapelstraat 44,/basisscholen/prinsenbeek/10103/kindcentrum-de-horizon/,KatholiekBasisonderwijs419 leerlingen,419,Prinsenbeek,Basic School
5394,"Montessori +, locatie Prinsenbeek",Straatweide 30,/basisscholen/prinsenbeek/25355/montessori-locatie-prinsenbeek/,OpenbaarBasisonderwijs238 leerlingenMontessori,238,Prinsenbeek,Basic School
5395,'t Geerke,Kerkstraat 3,/basisscholen/puiflijk/9947/t-geerke/,KatholiekBasisonderwijs198 leerlingen,198,Puiflijk,Basic School
5396,Dr Maarten Lutherschool,Mr J B Kanlaan 32,/basisscholen/punthorst/8829/dr-maarten-lutherschool/,Prot. christelijkBasisonderwijs159 leerlingen,159,Punthorst,Basic School
5397,Alexander Roozendaalschool (Purmerend),Boterbloem 3,/basisscholen/purmerend/23854/alexander-roozendaalschool-purmerend/,OpenbaarSpeciaal onderwijs61 leerlingen,61,Purmerend,Basic School
5398,Oecumenische basisschool Trifolium,Pinksterbloem 67 -69,/basisscholen/purmerend/9624/oecumenische-basisschool-trifolium/,SamenwerkingBasisonderwijs217 leerlingen,217,Purmerend,Basic School
5399,Oecumenische basisschool Kawama,Zambezilaan 278,/basisscholen/purmerend/21594/oecumenische-basisschool-kawama/,SamenwerkingBasisonderwijs197 leerlingenErvaringsgericht Onderwijs,197,Purmerend,Basic School
5400,Basisschool 't Prisma,Gasinjetstraat 1,/basisscholen/purmerend/9626/basisschool-t-prisma/,SamenwerkingBasisonderwijs213 leerlingen,213,Purmerend,Basic School
5401,Kuna Mondo,Nijlstraat 160,/basisscholen/purmerend/24441/kuna-mondo/,OverigeBasisonderwijs249 leerlingen,249,Purmerend,Basic School
5402,Oecumenische Basisschool De Toermalijn,Hoefsmidhof 4,/basisscholen/purmerend/9627/oecumenische-basisschool-de-toermalijn/,SamenwerkingBasisonderwijs362 leerlingen,362,Purmerend,Basic School
5403,Oecumenische Basisschool KlimOp,Karekietpark 28,/basisscholen/purmerend/5743/oecumenische-basisschool-klimop/,SamenwerkingBasisonderwijs419 leerlingen,419,Purmerend,Basic School
5404,Oecumenische basisschool Het Baken,Grevelingenmeer 62,/basisscholen/purmerend/5744/oecumenische-basisschool-het-baken/,Algemeen bijzonderBasisonderwijs132 leerlingen,132,Purmerend,Basic School
5405,Montessori De Beleving,Salland 38,/basisscholen/purmerend/26233/montessori-de-beleving/,Algemeen bijzonderBasisonderwijs208 leerlingenMontessori,208,Purmerend,Basic School
5406,Kindcentrum De Vlieger,Persijnlaan 47,/basisscholen/purmerend/5745/kindcentrum-de-vlieger/,Confessioneel overigBasisonderwijs330 leerlingen,330,Purmerend,Basic School
5407,School voor Speciaal Basisonderwijs Het Plankier,Wales 4,/basisscholen/purmerend/5746/school-voor-speciaal-basisonderwijs-het-plankier/,Confessioneel overigSpeciaal basisonderwijs104 leerlingen,104,Purmerend,Basic School
5408,Oecumenische basisschool De Marimba,Limbostraat 5,/basisscholen/purmerend/9628/oecumenische-basisschool-de-marimba/,SamenwerkingBasisonderwijs319 leerlingen,319,Purmerend,Basic School
5409,Waterlandschool,Reigersbek 2 -4,/basisscholen/purmerend/22859/waterlandschool/,Algemeen bijzonderBasisonderwijs192 leerlingenVrijeschool,192,Purmerend,Basic School
5410,O.S.V.O. Martin Luther Kingschool,Dr. J.M. den Uyllaan 10 -12,/basisscholen/purmerend/26288/osvo-martin-luther-kingschool/,OpenbaarSpeciaal onderwijs106 leerlingen,106,Purmerend,Basic School
5411,Kindcentrum Willem Eggert,Jan van Egmondstraat 14,/basisscholen/purmerend/26290/kindcentrum-willem-eggert/,OpenbaarBasisonderwijs278 leerlingen,278,Purmerend,Basic School
5412,Kindcentrum Wheermolen,Luitstraat 2-4,/basisscholen/purmerend/26292/kindcentrum-wheermolen/,OpenbaarBasisonderwijs344 leerlingen,344,Purmerend,Basic School
5413,Openbare Basisschool 't Carrousel,Flevostraat 2,/basisscholen/purmerend/26294/openbare-basisschool-t-carrousel/,OpenbaarBasisonderwijs163 leerlingen,163,Purmerend,Basic School
5414,Openbare Basisschool De Ranonkel,Boterbloem 3,/basisscholen/purmerend/26296/openbare-basisschool-de-ranonkel/,OpenbaarBasisonderwijs136 leerlingen,136,Purmerend,Basic School
5415,Openbaar Dalton Kindcentrum het Parelhof,Zichthof 11,/basisscholen/purmerend/26298/openbaar-dalton-kindcentrum-het-parelhof/,OpenbaarBasisonderwijs342 leerlingenDalton,342,Purmerend,Basic School
5416,Openbare Basisschool Noorderlicht,Jachtwagenstraat 64,/basisscholen/purmerend/26300/openbare-basisschool-noorderlicht/,OpenbaarBasisonderwijs109 leerlingen,109,Purmerend,Basic School
5417,Rooms Katholieke Basisschool Petrus Canisius,Kerkweg 107,/basisscholen/puth/8516/rooms-katholieke-basisschool-petrus-canisius/,KatholiekBasisonderwijs328 leerlingen,328,Puth,Basic School
5418,Rooms Katholieke Basisschool Op Dreef,Hogebergdreef 55 A,/basisscholen/putte/9182/rooms-katholieke-basisschool-op-dreef/,KatholiekBasisonderwijs106 leerlingen,106,Putte,Basic School
5419,Basisschool met de Bijbel Ichthus,Van Oldenbarneveltstraat 70,/basisscholen/putten/5511/basisschool-met-de-bijbel-ichthus/,Prot. christelijkBasisonderwijs136 leerlingen,136,Putten,Basic School
5420,Basisschool met de Bijbel Diermen,Nijkerkerstraat 97,/basisscholen/putten/9376/basisschool-met-de-bijbel-diermen/,Prot. christelijkBasisonderwijs31 leerlingen,31,Putten,Basic School
5421,Basisschool met de Bijbel Van Damschool,Van Damstraat 10,/basisscholen/putten/25535/basisschool-met-de-bijbel-van-damschool/,Prot. christelijkBasisonderwijs92 leerlingen,92,Putten,Basic School
5422,Basisschool met de Bijbel De Fontein,Papiermakerstraat 18,/basisscholen/putten/5513/basisschool-met-de-bijbel-de-fontein/,Prot. christelijkBasisonderwijs105 leerlingen,105,Putten,Basic School
5423,Basisschool met de Bijbel De Akker,Jac Catsstraat 70 -72,/basisscholen/putten/9377/basisschool-met-de-bijbel-de-akker/,Prot. christelijkBasisonderwijs179 leerlingen,179,Putten,Basic School
5424,Basisschool met de Bijbel Huinen,Huinerschoolweg 5,/basisscholen/putten/25610/basisschool-met-de-bijbel-huinen/,Prot. christelijkBasisonderwijs103 leerlingen,103,Putten,Basic School
5425,Basisschool met de Bijbel De Steenenkamer,Waterweg 32,/basisscholen/putten/5514/basisschool-met-de-bijbel-de-steenenkamer/,Prot. christelijkBasisonderwijs56 leerlingen,56,Putten,Basic School
5426,Basisschool met de Bijbel de Schuilplaats,Verzetslaan 17,/basisscholen/putten/5515/basisschool-met-de-bijbel-de-schuilplaats/,Prot. christelijkBasisonderwijs366 leerlingen,366,Putten,Basic School
5427,Gabriëlschool,Kelnarijstraat 40,/basisscholen/putten/9474/gabrielschool/,KatholiekBasisonderwijs277 leerlingenJenaplan,277,Putten,Basic School
5428,Openbare Basisschool De Schovenhorst,Garderenseweg 144 A,/basisscholen/putten/6030/openbare-basisschool-de-schovenhorst/,OpenbaarBasisonderwijs186 leerlingen,186,Putten,Basic School
5429,OBS De Korenbloem,Klaproosstraat 20,/basisscholen/putten/25303/obs-de-korenbloem/,OpenbaarBasisonderwijs55 leerlingen,55,Putten,Basic School
5430,Protestants Christelijk Basisonderwijs De Wegwijzer,Groeneveltstraat 127,/basisscholen/putten/12352/protestants-christelijk-basisonderwijs-de-wegwijzer/,Prot. christelijkBasisonderwijs180 leerlingen,180,Putten,Basic School
5431,Protestants Christelijk Basisschool De Pelikaan,Boekweitstraat 24,/basisscholen/putten/8602/protestants-christelijk-basisschool-de-pelikaan/,Prot. christelijkBasisonderwijs232 leerlingen,232,Putten,Basic School
5432,Protestants Christelijk Basisonderwijs Hoef,Leembruggerweg 1,/basisscholen/putten/8603/protestants-christelijk-basisonderwijs-hoef/,Prot. christelijkBasisonderwijs65 leerlingen,65,Putten,Basic School
